year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,selling_price,sale_date
2012,BMW,6 Series,650i,Convertible,automatic,wbalz3c53cdl70302,ca,3.4,44067,black,—,"""financial services remarketing (lease)""",43000,42250,Thu Jan 29 2015 04:30:00 GMT-0800 (PST)
2012,bmw,750li,750li,,automatic,wbakb8c53cc963094,ca,4.7,32267,blue,gray,"""financial services remarketing (lease)""",45700,45000,Thu Jan 15 2015 12:30:00 GMT-0800 (PST)
2012,bmw,750li,750li,,automatic,wbakb8c52cc962471,ca,4.1,53746,black,black,"""financial services remarketing (lease)""",38800,39500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Convertible,automatic,wbadw7c57ce728595,ca,4.3,26425,blue,brown,"""financial services remarketing (lease)""",29000,29000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X3,xDrive28i,SUV,automatic,5uxwx5c52cl721643,ca,3.7,37120,black,red,"""l m auto wholesale""",27700,27500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,6 Series,650i,Convertible,automatic,wbalz3c53cdl73376,ca,3.7,23496,white,black,"""financial services remarketing (lease)""",49800,51250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c51cdy28437,ca,4.4,43260,black,black,"""high bid trading co inc""",29900,27750,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,BMW,7 Series,740Li,Sedan,automatic,wbakb4c58cc576081,ca,3.8,38006,gray,black,"""financial services remarketing (lease)""",38700,37500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3a5c50cfj88662,ca,,57117,gray,—,"""onemain rem/manheim san francisco bay""",22400,17500,Wed Dec 17 2014 00:00:00 GMT-0800 (PST)
2012,BMW,6 Series,650i,Convertible,automatic,wbalz3c58cdl72739,ca,4.3,30156,white,—,"""financial services remarketing (lease)""",48200,48500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,bmw,750li,750li,,automatic,wbakb8c51cc965121,ca,3.4,49972,white,gray,"""financial services remarketing (lease)""",39800,40500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Convertible,automatic,wbadw7c57ce728838,ca,4.7,17453,blue,black,"""financial services remarketing (lease)""",30300,31250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,6 Series,650i,Convertible,automatic,wbalz3c55cdl72357,ca,3.9,26391,white,—,"""financial services remarketing (lease)""",49100,51500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,1 Series,128i,Convertible,automatic,wbaun1c5xcvr00070,ca,4.7,30653,black,black,"""financial services remarketing (lease)""",23500,22000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X3,xDrive28i,SUV,automatic,5uxwx5c56cl725811,ca,4.2,42148,gray,gray,"""financial services remarketing (lease)""",25700,29000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,bmw,750i,750i,,automatic,wbaka8c58cdx01066,ca,1.9,44274,black,black,"""financial services remarketing (lease)""",33300,33250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,bmw,750i,xdr 750i xdriv,,automatic,wbakc6c56cc396445,ca,4.7,15452,beige,gray,"""financial services remarketing (lease)""",42800,41500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,bmw,750li,750li,,automatic,wbakb8c59cc964427,ca,4.2,43022,white,black,"""financial services remarketing (lease)""",41800,43750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,7 Series,740i,Sedan,automatic,wbaka4c55cc613607,ca,4.3,47390,black,black,"""financial services remarketing (lease)""",33100,34250,Thu Jan 29 2015 04:30:00 GMT-0800 (PST)
2012,BMW,5 Series,550i,Sedan,automatic,wbafr9c52cdv58955,ca,4,43662,gray,gray,"""financial services remarketing (lease)""",38400,36500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,bmw,750li,750li,,automatic,wbakb8c52cc963717,ca,3.8,43648,blue,beige,"""autobahn west enterprises inc""",41600,40000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,7 Series,740Li,Sedan,automatic,wbakb4c5xcc576390,ca,4.5,29460,black,black,"""financial services remarketing (lease)""",40700,40500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,5 Series,535i,Sedan,automatic,wbafr7c54cc808772,ca,4.4,37915,black,black,"""financial services remarketing (lease)""",33500,34000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Coupe,automatic,wbake5c5xce755675,ca,3.9,38166,white,—,"""financial services remarketing (lease)""",21600,22750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Sedan,automatic,wba3a5c54cf341317,ca,4.1,30875,white,—,"""financial services remarketing (lease)""",25700,41000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Convertible,automatic,wbadw7c50ce729202,ca,2.7,26285,gray,gray,"""financial services remarketing (lease)""",28800,26500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,BMW,6 Series,650i,Convertible,automatic,wbalz3c5xcdl71849,ca,2.8,36051,gray,black,"""financial services remarketing (lease)""",46400,42900,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,BMW,6 Series,640i,Convertible,automatic,wbalw7c54cc618689,ca,4.2,37688,white,—,"""financial services remarketing (lease)""",44200,45500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,3 Series,328i,Convertible,automatic,wbadw7c50ce728518,ca,4.7,35006,white,tan,"""financial services remarketing (lease)""",27800,27300,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,5 Series,528i,Sedan,automatic,wbaxg5c56cdw24135,ca,4.6,35638,blue,gray,"""financial services remarketing (lease)""",31500,31500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,5 Series,535i xDrive,Sedan,automatic,wbafu7c52cdu59166,ca,3.3,26936,gray,gray,"""financial services remarketing (lease)""",35800,34500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,6 Series,640i,Coupe,automatic,wbalw3c59cc891863,ca,4.1,50362,white,white,"""high bid trading co inc""",40500,42000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,bmw,750li,750li,,automatic,wbakb8c54cc963069,ca,4.9,46501,black,black,"""financial services remarketing (lease)""",40800,42500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,5 Series,535i,Sedan,automatic,wbafr7c5xcc808193,ca,2.8,36773,black,black,"""financial services remarketing (lease)""",33700,32500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,6 Series,650i,Convertible,automatic,wbalz3c55cdl71077,ca,4.8,25070,silver,—,"""financial services remarketing (lease)""",49400,50000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c56cl763245,ca,3.8,39302,black,gray,"""financial services remarketing (lease)""",36100,39750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,Z4,sDrive28i,Convertible,automatic,wball5c57ce716603,ca,4.5,19767,black,black,"""financial services remarketing (lease)""",31000,32000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35d,SUV,automatic,5uxzw0c51cl663432,ca,3.6,38715,black,beige,"""financial services remarketing (lease)""",36400,34000,Thu Jan 29 2015 04:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c51cl889822,ca,3.3,56780,black,black,"""myrddin fleet services""",30200,30000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,Z4,sDrive28i,Convertible,automatic,wball5c56ce716642,ca,3.7,41179,black,black,"""financial services remarketing (lease)""",30300,27500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive50i,SUV,automatic,5uxzv8c51cl423542,ca,4.3,37269,gray,black,"""ge fleet services for itself/servicer""",36500,36500,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35d,SUV,automatic,5uxzw0c59cl664537,ca,3.8,24720,gray,black,"""financial services remarketing (lease)""",38600,42500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35d,SUV,,5uxzw0c57cl671289,ca,4,33400,gray,—,"""bmw of riverside""",33200,28250,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2012,BMW,X3,xDrive28i,SUV,automatic,5uxwx5c50cl724217,ca,4.5,50002,gray,black,"""financial services remarketing (lease)""",25600,26000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X6,xDrive50i,SUV,automatic,5uxfg8c57cl590176,ca,1.9,39766,black,tan,"""financial services remarketing (lease)""",40100,37500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c55cl759655,ca,4.9,26640,gray,gray,"""financial services remarketing (lease)""",39200,40250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X3,xDrive35i,SUV,automatic,5uxwx7c56cl737789,ca,4.7,63550,gray,black,"""financial services remarketing (lease)""",24800,25000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c53cl762179,ca,4.4,48374,blue,gray,"""financial services remarketing (lease)""",35200,34750,Thu Jan 29 2015 04:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c50cl985442,ca,4.9,23642,gray,black,"""financial services remarketing (lease)""",39900,39500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5 M,Base,SUV,automatic,5ymgy0c58clk27624,ca,3.4,23029,black,black,"""financial services remarketing (lease)""",53500,54000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c53cl762151,ca,4.8,45760,black,—,"""financial services remarketing (lease)""",34500,36500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c56cl764444,ca,4.3,20187,black,black,"""financial services remarketing (lease)""",40700,42000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35d,SUV,automatic,5uxzw0c57cl665685,ca,4.3,59718,black,black,"""financial services remarketing (lease)""",31700,33500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c54cl759579,ca,3.3,24406,black,beige,"""financial services remarketing (lease)""",39700,39000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive50i,SUV,automatic,5uxzv8c52cl424733,ca,3.6,66901,white,beige,"""financial services remarketing (lease)""",30200,30700,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c53cl766376,ca,4.8,31330,gray,black,"""financial services remarketing (lease)""",38000,39500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35d,SUV,automatic,5uxzw0c51cl672731,ca,3.8,21278,white,gray,"""financial services remarketing (lease)""",39300,41000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c50cl759630,ca,4.1,43405,gray,black,"""financial services remarketing (lease)""",35100,37500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Coupe,automatic,wbake3c57be768905,ca,2.8,31272,white,black,"""financial services remarketing (lease)""",20700,21750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Convertible,automatic,wbadx7c58be743926,ca,3.9,31946,black,black,"""financial services remarketing (lease)""",28200,27000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c59bf093304,ca,4,52875,black,beige,"""financial services remarketing (lease)""",16950,18000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g55bnm79007,ca,4.3,31315,black,black,"""financial services remarketing (lease)""",19850,20750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c53be850277,ca,4.6,11802,gray,beige,"""financial services remarketing (lease)""",22500,23000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,5 Series,535i xDrive,Sedan,automatic,wbafu7c57bdu54138,ca,4.3,40276,black,black,"""financial services remarketing (lease)""",29000,28600,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5c52be578482,ca,4.3,42012,gray,black,"""financial services remarketing (lease)""",23700,25500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g55bnm83168,ca,4.2,33322,blue,black,"""financial services remarketing (lease)""",19600,20000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c51be683532,ca,4.3,13579,green,—,"""financial services remarketing (lease)""",22400,20500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5c59be578799,ca,4.4,23723,white,black,"""financial services remarketing (lease)""",26100,28500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,5 Series Gran Turismo,535i xDrive,Hatchback,automatic,wbasp2c53bc337588,ca,3.9,22507,gray,black,"""financial services remarketing (lease)""",31300,31500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c5xba447103,ca,4.1,29856,gray,black,"""financial services remarketing (lease)""",20100,22000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c56ba443825,ca,4.9,24496,gray,black,"""financial services remarketing (lease)""",21000,20500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c54bf094053,ca,3.5,17914,black,black,"""financial services remarketing (lease)""",21700,22250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c52ba448620,ca,3.9,38514,blue,gray,"""financial services remarketing (lease)""",18900,21000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g59bnm75557,ca,4.8,24949,white,black,"""financial services remarketing (lease)""",20700,22250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5c59be578379,ca,4.5,10492,white,black,"""financial services remarketing (lease)""",27800,30000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g58bnn59112,ca,3.6,43616,black,beige,"""financial services remarketing (lease)""",18200,19000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Convertible,automatic,wbadx7c58be743036,ca,4.5,13179,black,gray,"""financial services remarketing (lease)""",30600,31750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c56bf093700,ca,3.6,28727,black,black,"""financial services remarketing (lease)""",20200,20750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c52be852392,ca,4.4,43583,black,black,"""financial services remarketing (lease)""",18200,19250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g56bnn58976,ca,4.3,36736,white,black,"""financial services remarketing (lease)""",19150,20000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,5 Series,535i,Sedan,automatic,wbafr7c52bc807666,ca,2.7,47803,gray,—,"""financial services remarketing (lease)""",27600,26000,Tue Jan 06 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5c57be578428,ca,4.4,31517,white,gray,"""financial services remarketing (lease)""",25000,26250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c51bf094141,ca,3.4,26258,white,black,"""financial services remarketing (lease)""",20500,20500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,5 Series,528i,Sedan,automatic,wbafr1c56bdv82627,ca,4,22808,black,black,"""financial services remarketing (lease)""",26700,27500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7c50ba974614,ca,3.8,17332,black,gray,"""financial services remarketing (lease)""",21900,22250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk5g58bnn31666,ca,4.3,25000,black,black,"""financial services remarketing (lease)""",21100,22500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,5 Series,535i,Sedan,automatic,wbafr7c51bc602551,ca,4.7,55951,black,black,"""meridian remarketing""",25000,23300,Wed Jan 28 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c52bf093726,ca,3.4,61948,gray,black,"""financial services remarketing (lease)""",16250,17000,Tue Jan 06 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g52bnm77179,ca,3.6,57023,gray,black,"""financial services remarketing (lease)""",16400,17000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g55bnm83672,ca,4.3,30673,black,black,"""financial services remarketing (lease)""",19950,21000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c54ba442608,ca,4,56559,white,black,"""aaero sweet company""",16550,17250,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g57bnm76447,ca,3.1,29482,white,black,"""financial services remarketing (lease)""",20700,15000,Tue Jan 06 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i xDrive,Sedan,automatic,wbapk7g51bnn78470,ca,3.5,27154,gray,black,"""financial services remarketing (lease)""",20800,21500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c52be850559,ca,3.8,17962,black,black,"""financial services remarketing (lease)""",21700,22500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g53bnm74002,ca,4.5,27335,black,black,"""financial services remarketing (lease)""",20400,25000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c5xba448462,ca,3.7,37846,black,beige,"""mckenna audi/mckenna bmw""",19050,16600,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g55bnm80836,ca,4.2,40691,white,black,"""financial services remarketing (lease)""",19050,18750,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g59bnm80337,ca,4.3,54792,gray,black,"""financial services remarketing (lease)""",16700,17500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g52bnm83919,ca,4.9,25219,gray,gray,"""financial services remarketing (lease)""",20700,21500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,M3,Base,Sedan,automatic,wbspm9c54be698772,ca,2.9,20585,black,black,"""financial services remarketing (lease)""",42800,44000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c52bf093306,ca,4.7,30014,white,beige,"""financial services remarketing (lease)""",20400,19500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c59ba447318,ca,3.7,31324,white,gray,"""financial services remarketing (lease)""",19850,20500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c59be852549,ca,3.7,39447,white,tan,"""financial services remarketing (lease)""",18750,21750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Convertible,automatic,wbadx7c56be580421,ca,2.9,28153,white,black,"""financial services remarketing (lease)""",28700,28000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5c50be575760,ca,4.4,75058,black,black,"""lease remarketing services inc""",18950,20650,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Coupe,automatic,wbake5c57be755504,ca,3.8,21150,white,gray,"""financial services remarketing (lease)""",21600,22250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Convertible,,wbadx7c59be742543,ca,3.7,26878,gray,—,"""financial services remarketing (lease)""",28100,26000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Convertible,automatic,wbadw7c51be728154,ca,3.4,28610,black,black,"""financial services remarketing (lease)""",26200,25000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,7 Series,740i,Sedan,automatic,wbaka4c59bc612751,ca,4.2,62079,black,black,"""audi of downtown l a""",28800,27750,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,BMW,M3,Base,Convertible,automatic,wbsdx9c59be585281,ca,3.9,37097,—,black,"""financial services remarketing (lease)""",38700,38500,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c50be852309,ca,4,30889,white,black,"""financial services remarketing (lease)""",19900,21750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5g52bnm83161,ca,4.5,14893,black,black,"""financial services remarketing (lease)""",22100,23000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5g50bnn01152,ca,3.8,45284,white,black,"""financial services remarketing (lease)""",23200,25750,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,335i,Sedan,automatic,wbapm5g59bnn00937,ca,4.6,40027,gray,black,"""financial services remarketing (lease)""",24200,24000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2011,BMW,5 Series Gran Turismo,535i xDrive,Hatchback,automatic,wbasp2c52bc337744,ca,,72327,black,—,"""apexcars net""",25700,24000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph5c58ba443471,ca,3.9,44401,black,gray,"""financial services remarketing (lease)""",18100,19500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2011,BMW,3 Series,328i,Sedan,automatic,wbaph7c57be682112,ca,4.9,10609,black,black,"""financial services remarketing (lease)""",22600,23250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
